# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0.750005		0.0552774		4000.0		N0042.8		-52.2780		-52.9070		-0.7500		0.445028		0.006675		0.041458		2.763888		6000.0		1.000000		2.763888		1736.602315
0.750005		0.0181949		4000.0		N0042.9		-52.6060		-52.6060		-0.7500		0.445180		0.006678		0.013646		0.909751		6000.0		1.000000		0.909751		571.613452
0		0		4000.0		N0042.10		-52.9070		-52.2780		-0.7500		0.445180		0.006678		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.11		-53.1780		-51.9250		-0.7500		0.445028		0.006675		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.12		-53.4170		-51.5500		-0.7500		0.444686		0.006670		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.13		-53.6220		-51.1550		-0.7500		0.445028		0.006675		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.14		-53.7920		-50.7440		-0.7500		0.444771		0.006672		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.15		-53.9260		-50.3200		-0.7500		0.444671		0.006670		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.16		-54.0230		-49.8860		-0.7500		0.444708		0.006671		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.17		-54.0810		-49.4440		-0.7500		0.445789		0.006687		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0042.18		-54.1000		-49.0000		-0.7500		0.444406		0.006666		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		4000.0		N0044		-59.9970		-49.0000		-0.7500		5.897000		0.073712		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0046		-59.9970		-49.0000		2.2500		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0048		-59.9970		-49.0000		20.1000		17.850000		0.297500		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0050		-32.5070		-4.0120		20.1000		52.722104		0.659026		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0052		-32.5070		-4.0120		3.0000		17.100000		0.285000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0054		-33.4580		-5.0380		2.6250		1.448345		0.017487		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0056		-34.0250		-6.3210		2.2500		1.451965		0.017534		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0058		-34.1720		-7.7170		1.8750		1.452945		0.017546		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0060		-33.8850		-9.0900		1.5000		1.451938		0.017533		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0062		-33.1910		-10.3100		1.1250		1.452811		0.017545		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0064		-32.1570		-11.2590		0.7500		1.452715		0.017544		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
