# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
1.00001		4.68626		6500.0		N4460.15		8.5440		-37.5260		-17.0000		1.854252		0.017116		4.686307		507.683243		6000.0		1.000000		507.683243		318986.789594
1		4.5476		6500.0		N4460.16		7.0480		-36.4300		-17.0000		1.854517		0.017119		4.547600		492.656667		6000.0		1.000000		492.656667		309545.312948
1		4.48324		6500.0		N4470		6.5875		-36.0282		-17.0000		0.611149		0.007639		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.82801		6500.0		N4480.1		4.7000		-34.2600		-17.0000		2.586346		0.023874		4.828010		523.034417		6000.0		1.000000		523.034417		328632.216195
1		6.89558		6500.0		N4480.2		3.0150		-32.2970		-17.0000		2.587005		0.023880		6.895580		747.021167		6000.0		1.000000		747.021167		469367.241855
1		7.83266		6500.0		N4480.3		1.5520		-30.1640		-17.0000		2.586515		0.023876		7.832660		848.538167		6000.0		1.000000		848.538167		533152.254138
1		7.89971		6500.0		N4480.4		0.3280		-27.8850		-17.0000		2.586893		0.023879		7.899710		855.801917		6000.0		1.000000		855.801917		537716.202866
0.999996		6.598		6500.0		N4490		-0.3446		-27.8872		-17.0000		0.672604		0.008408		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		5.06502		6500.0		N4500.1		-1.3890		-29.8640		-17.0000		2.235735		0.020638		5.065020		548.710500		6000.0		1.000000		548.710500		344764.975150
1		4.57772		6500.0		N4500.2		-2.6100		-31.7360		-17.0000		2.235000		0.020631		4.577720		495.919667		6000.0		1.000000		495.919667		311595.516314
1		4.71656		6500.0		N4500.3		-3.9990		-33.4880		-17.0000		2.235805		0.020638		4.716560		510.960667		6000.0		1.000000		510.960667		321046.055335
1		4.46794		6500.0		N4500.4		-5.5440		-35.1040		-17.0000		2.235728		0.020637		4.467940		484.026833		6000.0		1.000000		484.026833		304123.028748
1		4.60635		6500.0		N4500.5		-7.2310		-36.5710		-17.0000		2.235634		0.020637		4.606350		499.021250		6000.0		1.000000		499.021250		313544.298597
1		4.49226		6500.0		N4510.1		-8.7750		-37.6800		-17.0000		1.901004		0.017548		4.492260		486.661500		6000.0		1.000000		486.661500		305778.438637
0.999996		4.6551		6500.0		N4510.2		-10.4130		-38.6430		-17.0000		1.900109		0.017539		4.655081		504.300483		6000.0		1.000000		504.300483		316861.338387
1		4.6633		6500.0		N4510.3		-12.1330		-39.4520		-17.0000		1.900758		0.017545		4.663300		505.190833		6000.0		1.000000		505.190833		317420.762132
1		5.049		6500.0		N4510.4		-13.9200		-40.1020		-17.0000		1.901544		0.017553		5.049000		546.975000		6000.0		1.000000		546.975000		343674.528339
1.00001		5.57424		6500.0		N4510.5		-15.7580		-40.5850		-17.0000		1.900403		0.017542		5.574296		603.882039		6000.0		1.000000		603.882039		379430.275321
1		6.21205		6500.0		N4510.6		-17.6330		-40.8990		-17.0000		1.901110		0.017549		6.212050		672.972083		6000.0		1.000000		672.972083		422840.830614
1		5.93839		6500.0		N4510.7		-19.5280		-41.0410		-17.0000		1.900313		0.017541		5.938390		643.325583		6000.0		1.000000		643.325583		404213.385293
1		4.5751		6500.0		N4510.8		-21.4290		-41.0090		-17.0000		1.901269		0.017550		4.575100		495.635833		6000.0		1.000000		495.635833		311417.178571
1		4.79016		6500.0		N4510.9		-23.3190		-40.8040		-17.0000		1.901085		0.017548		4.790160		518.934000		6000.0		1.000000		518.934000		326055.848420
1		4.59952		6500.0		N4510.10		-25.1820		-40.4270		-17.0000		1.900762		0.017545		4.599520		498.281333		6000.0		1.000000		498.281333		313079.395244
1		4.68243		6500.0		N4510.11		-27.0030		-39.8820		-17.0000		1.900807		0.017546		4.682430		507.263250		6000.0		1.000000		507.263250		318722.899927
1		4.68553		6500.0		N4510.12		-28.7670		-39.1730		-17.0000		1.901151		0.017549		4.685530		507.599083		6000.0		1.000000		507.599083		318933.910234
1		4.46928		6500.0		N4510.13		-30.4580		-38.3060		-17.0000		1.900308		0.017541		4.469280		484.172000		6000.0		1.000000		484.172000		304214.239655
0.999996		4.62181		6500.0		N4510.14		-32.0640		-37.2880		-17.0000		1.901463		0.017552		4.621792		500.694081		6000.0		1.000000		500.694081		314595.369030
1		4.53691		6500.0		N4510.15		-33.5700		-36.1290		-17.0000		1.900347		0.017542		4.536910		491.498583		6000.0		1.000000		491.498583		308817.667730
1		4.59987		6500.0		N4510.16		-34.9640		-34.8360		-17.0000		1.901338		0.017551		4.599870		498.319250		6000.0		1.000000		498.319250		313103.218988
1		4.53203		6500.0		N4510.17		-36.2340		-33.4220		-17.0000		1.900604		0.017544		4.532030		490.969917		6000.0		1.000000		490.969917		308485.496667
1		4.62687		6500.0		N4510.18		-37.3700		-31.8980		-17.0000		1.900808		0.017546		4.626870		501.244250		6000.0		1.000000		501.244250		314941.050691
1		4.54866		6500.0		N4510.19		-38.3620		-30.2770		-17.0000		1.900449		0.017543		4.548660		492.771500		6000.0		1.000000		492.771500		309617.464860
1		4.59595		6500.0		N4510.20		-39.2020		-28.5710		-17.0000		1.901588		0.017553		4.595950		497.894583		6000.0		1.000000		497.894583		312836.393052
1		4.95312		6500.0		N4520.1		-39.9050		-26.8190		-17.0000		1.887780		0.017426		4.953120		536.588000		6000.0		1.000000		536.588000		337148.183761
1		5.38289		6500.0		N4520.2		-40.4440		-25.0100		-17.0000		1.887592		0.017424		5.382890		583.146417		6000.0		1.000000		583.146417		366401.699713
1		5.94006		6500.0		N4520.3		-40.8160		-23.1590		-17.0000		1.888011		0.017428		5.940060		643.506500		6000.0		1.000000		643.506500		404327.058587
1		6.29654		6500.0		N4520.4		-41.0150		-21.2810		-17.0000		1.888514		0.017432		6.296540		682.125167		6000.0		1.000000		682.125167		428591.882486
1		5.11235		6500.0		N4520.5		-41.0420		-19.3930		-17.0000		1.888193		0.017429		5.112350		553.837917		6000.0		1.000000		553.837917		347986.626056
0.999996		5.0424		6500.0		N4520.6		-40.8950		-17.5110		-17.0000		1.887732		0.017425		5.042380		546.257815		6000.0		1.000000		546.257815		343223.907689
0.999996		4.6453		6500.0		N4520.7		-40.5770		-15.6500		-17.0000		1.887974		0.017427		4.645281		503.238820		6000.0		1.000000		503.238820		316194.276215
1		4.50808		6500.0		N4520.8		-40.0880		-13.8260		-17.0000		1.888411		0.017431		4.508080		488.375333		6000.0		1.000000		488.375333		306855.271879
1		4.5052		6500.0		N4520.9		-39.4350		-12.0550		-17.0000		1.887551		0.017424		4.505200		488.063333		6000.0		1.000000		488.063333		306659.236497
1		4.64537		6500.0		N4520.10		-38.6220		-10.3510		-17.0000		1.888011		0.017428		4.645370		503.248417		6000.0		1.000000		503.248417		316200.305746
1		4.5731		6500.0		N4520.11		-37.6560		-8.7290		-17.0000		1.887867		0.017426		4.573100		495.419167		6000.0		1.000000		495.419167		311281.042890
0.999996		4.6325		6500.0		N4520.12		-36.5450		-7.2020		-17.0000		1.888399		0.017431		4.632481		501.852159		6000.0		1.000000		501.852159		315323.011338
1		4.71429		6500.0		N4530.1		-35.0830		-5.5230		-17.0000		2.226316		0.020551		4.714290		510.714750		6000.0		1.000000		510.714750		320891.541336
1		5.81823		6500.0		N4530.2		-33.4730		-3.9850		-17.0000		2.226554		0.020553		5.818230		630.308250		6000.0		1.000000		630.308250		396034.353539
1.00001		7.32851		6500.0		N4530.3		-31.7280		-2.6020		-17.0000		2.226592		0.020553		7.328583		793.929856		6000.0		1.000000		793.929856		498840.840543
1		7.84382		6500.0		N4530.4		-29.8630		-1.3850		-17.0000		2.226952		0.020556		7.843820		849.747167		6000.0		1.000000		849.747167		533911.891242
1		7.81248		6500.0		N4530.5		-27.8940		-0.3450		-17.0000		2.226783		0.020555		7.812480		846.352000		6000.0		1.000000		846.352000		531778.645110
1		6.59972		6500.0		N4540		-27.8942		0.2895		-17.0000		0.634500		0.007931		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		5.02791		6500.0		N4550.1		-29.8950		1.3550		-17.0000		2.266824		0.020925		5.027960		544.695697		6000.0		1.000000		544.695697		342242.399966
1		4.65868		6500.0		N4550.2		-31.7840		2.6100		-17.0000		2.267895		0.020934		4.658680		504.690333		6000.0		1.000000		504.690333		317106.288708
1		4.67512		6500.0		N4550.3		-33.5420		4.0410		-17.0000		2.266787		0.020924		4.675120		506.471333		6000.0		1.000000		506.471333		318225.324011
1		4.45583		6500.0		N4550.4		-35.1540		5.6360		-17.0000		2.267723		0.020933		4.455830		482.714917		6000.0		1.000000		482.714917		303298.727196
1		4.61258		6500.0		N4550.5		-36.6040		7.3790		-17.0000		2.267278		0.020929		4.612580		499.696167		6000.0		1.000000		499.696167		313968.361245
1		4.56542		6500.0		N4550.6		-37.8780		9.2550		-17.0000		2.267698		0.020933		4.565420		494.587167		6000.0		1.000000		494.587167		310758.281872
1		4.73909		6500.0		N4550.7		-38.9650		11.2450		-17.0000		2.267525		0.020931		4.739090		513.401417		6000.0		1.000000		513.401417		322579.623789
1		4.89029		6500.0		N4550.8		-39.8540		13.3300		-17.0000		2.266616		0.020923		4.890290		529.781417		6000.0		1.000000		529.781417		332871.481322
1		5.37312		6500.0		N4550.9		-40.5380		15.4920		-17.0000		2.267620		0.020932		5.373120		582.088000		6000.0		1.000000		582.088000		365736.676909
1.00001		6.17542		6500.0		N4560.1		-40.8750		17.4160		-17.0000		1.953291		0.018030		6.175482		669.010523		6000.0		1.000000		669.010523		420351.709080
1		6.00471		6500.0		N4560.2		-41.0320		19.3640		-17.0000		1.954317		0.018040		6.004710		650.510250		6000.0		1.000000		650.510250		408727.644497
1		4.84953		6500.0		N4560.3		-41.0070		21.3170		-17.0000		1.953160		0.018029		4.849530		525.365750		6000.0		1.000000		525.365750		330097.036130
1		4.81199		6500.0		N4560.4		-40.8000		23.2600		-17.0000		1.953995		0.018037		4.811990		521.298917		6000.0		1.000000		521.298917		327541.769385
0.999996		4.59832		6500.0		N4560.5		-40.4130		25.1750		-17.0000		1.953713		0.018034		4.598302		498.149341		6000.0		1.000000		498.149341		312996.461844
1		4.63209		6500.0		N4560.6		-39.8490		27.0450		-17.0000		1.953201		0.018030		4.632090		501.809750		6000.0		1.000000		501.809750		315296.364820
1		4.58709		6500.0		N4560.7		-39.1130		28.8550		-17.0000		1.953918		0.018036		4.587090		496.934750		6000.0		1.000000		496.934750		312233.311983
1		4.60976		6500.0		N4560.8		-38.2120		30.5880		-17.0000		1.953226		0.018030		4.609760		499.390667		6000.0		1.000000		499.390667		313776.409934
1		4.6185		6500.0		N4560.9		-37.1530		32.2300		-17.0000		1.953879		0.018036		4.618500		500.337500		6000.0		1.000000		500.337500		314371.322863
1		4.65234		6500.0		N4560.10		-35.9450		33.7660		-17.0000		1.954114		0.018038		4.652340		504.003500		6000.0		1.000000		504.003500		316674.738597
1		4.61004		6500.0		N4560.11		-34.6000		35.1830		-17.0000		1.953692		0.018034		4.610040		499.421000		6000.0		1.000000		499.421000		313795.468930
1		4.48877		6500.0		N4560.12		-33.1290		36.4690		-17.0000		1.953877		0.018036		4.488770		486.283417		6000.0		1.000000		486.283417		305540.881873
1.00001		4.62464		6500.0		N4560.13		-31.5440		37.6110		-17.0000		1.953558		0.018033		4.624686		501.007677		6000.0		1.000000		501.007677		314792.407298
1		4.65516		6500.0		N4560.14		-29.8600		38.6010		-17.0000		1.953447		0.018032		4.655160		504.309000		6000.0		1.000000		504.309000		316866.689908
1		4.57293		6500.0		N4570.1		-28.1190		39.4180		-17.0000		1.923167		0.017752		4.572930		495.400750		6000.0		1.000000		495.400750		311269.471357
1		5.1058		6500.0		N4570.2		-26.3110		40.0730		-17.0000		1.922990		0.017751		5.105800		553.128333		6000.0		1.000000		553.128333		347540.781698
1		5.56677		6500.0		N4570.3		-24.4500		40.5580		-17.0000		1.923160		0.017752		5.566770		603.066750		6000.0		1.000000		603.066750		378918.014285
1		6.0724		6500.0		N4570.4		-22.5530		40.8710		-17.0000		1.922649		0.017748		6.072400		657.843333		6000.0		1.000000		657.843333		413335.156643
1		5.72826		6500.0		N4570.5		-20.6350		41.0080		-17.0000		1.922887		0.017750		5.728260		620.561500		6000.0		1.000000		620.561500		389910.289900
1		4.89634		6500.0		N4570.6		-18.7120		40.9690		-17.0000		1.923395		0.017754		4.896340		530.436833		6000.0		1.000000		530.436833		333283.291759
0.999996		4.77365		6500.0		N4570.7		-16.8010		40.7540		-17.0000		1.923056		0.017751		4.773631		517.143348		6000.0		1.000000		517.143348		324930.748639
1.00001		4.66031		6500.0		N4570.8		-14.9180		40.3640		-17.0000		1.922964		0.017750		4.660357		504.871965		6000.0		1.000000		504.871965		317220.411460
1		4.60564		6500.0		N4570.9		-13.0790		39.8030		-17.0000		1.922665		0.017748		4.605640		498.944333		6000.0		1.000000		498.944333		313495.970430
1		4.58016		6500.0		N4570.10		-11.2980		39.0760		-17.0000		1.923666		0.017757		4.580160		496.184000		6000.0		1.000000		496.184000		311761.601846
1		4.51386		6500.0		N4570.11		-9.5920		38.1890		-17.0000		1.922812		0.017749		4.513860		489.001500		6000.0		1.000000		489.001500		307248.703999
1.00001		4.54282		6500.0		N4570.12		-7.9750		37.1490		-17.0000		1.922574		0.017747		4.542865		492.143755		6000.0		1.000000		492.143755		309223.040869
1		4.50707		6500.0		N4570.13		-6.4600		35.9650		-17.0000		1.922779		0.017749		4.507070		488.265917		6000.0		1.000000		488.265917		306786.523360
1		4.6259		6500.0		N4570.14		-5.0590		34.6470		-17.0000		1.923519		0.017756		4.625900		501.139167		6000.0		1.000000		501.139167		314875.024885
1		6.59345		6500.0		N4580.1		-3.2330		32.5730		-17.0000		2.763286		0.025507		6.593450		714.290417		6000.0		1.000000		714.290417		448801.905106
1		7.86876		6500.0		N4580.2		-1.6530		30.3050		-17.0000		2.764096		0.025515		7.868760		852.449000		6000.0		1.000000		852.449000		535609.503192
1		7.88559		6500.0		N4580.3		-0.3410		27.8720		-17.0000		2.764206		0.025516		7.885590		854.272250		6000.0		1.000000		854.272250		536755.084953
1		6.90041		6500.0		N4590		0.3216		27.8719		-17.0000		0.662600		0.008283		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1.00001		4.7984		6500.0		N4600.1		1.2980		29.7340		-17.0000		2.102564		0.019408		4.798448		519.831865		6000.0		1.000000		519.831865		326619.993595
1		4.61423		6500.0		N4600.2		2.4350		31.5030		-17.0000		2.102886		0.019411		4.614230		499.874917		6000.0		1.000000		499.874917		314080.673183
1		4.67826		6500.0		N4600.3		3.7230		33.1640		-17.0000		2.101872		0.019402		4.678260		506.811500		6000.0		1.000000		506.811500		318439.057031
1		4.58445		6500.0		N4600.4		5.1530		34.7050		-17.0000		2.102280		0.019406		4.584450		496.648750		6000.0		1.000000		496.648750		312053.612883
1		4.43226		6500.0		N4600.5		6.7140		36.1140		-17.0000		2.102856		0.019411		4.432260		480.161500		6000.0		1.000000		480.161500		301694.368187
1		1.13876		6500.0		N4600.6		8.3930		37.3800		-17.0000		2.102807		0.019411		1.138760		123.365667		6000.0		1.000000		123.365667		77512.934421
1		0.350636		6500.0		N4600.7		10.1780		38.4920		-17.0000		2.103038		0.019413		0.350636		37.985567		6000.0		1.000000		37.985567		23867.035436
1		0.126925		6500.0		N4610.1		12.4460		39.5510		-17.0000		2.503059		0.023105		0.126925		13.750208		6000.0		1.000000		13.750208		8639.510697
1		7.90313		6500.0		N4620		14.2857		34.9018		-17.0000		4.999956		0.062499		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.43953		6500.0		N4630.1		15.6250		35.3640		-17.0000		1.416811		0.013078		4.439530		480.949083		6000.0		1.000000		480.949083		302189.221390
1		4.37235		6500.0		N4630.2		17.0000		35.7050		-17.0000		1.416653		0.013077		4.372350		473.671250		6000.0		1.000000		473.671250		297616.423843
1		4.30904		6500.0		N4630.3		18.4000		35.9220		-17.0000		1.416718		0.013077		4.309040		466.812667		6000.0		1.000000		466.812667		293307.048841
1		4.59494		6500.0		N4630.4		19.8130		36.0140		-17.0000		1.415992		0.013071		4.594940		497.785167		6000.0		1.000000		497.785167		312767.644533
1		4.58017		6500.0		N4630.5		21.2290		35.9790		-17.0000		1.416432		0.013075		4.580170		496.185083		6000.0		1.000000		496.185083		311762.282524
1.00001		4.18669		6500.0		N4630.6		22.6370		35.8190		-17.0000		1.417062		0.013081		4.186732		453.562619		6000.0		1.000000		453.562619		284981.798305
1		4.3712		6500.0		N4630.7		24.0250		35.5340		-17.0000		1.416958		0.013080		4.371200		473.546667		6000.0		1.000000		473.546667		297538.145826
1		4.57102		6500.0		N4630.8		25.3810		35.1260		-17.0000		1.416051		0.013071		4.571020		495.193833		6000.0		1.000000		495.193833		311139.461781
1		4.51397		6500.0		N4630.9		26.6960		34.5990		-17.0000		1.416670		0.013077		4.513970		489.013417		6000.0		1.000000		489.013417		307256.191461
1.00001		4.45489		6500.0		N4630.10		27.9590		33.9570		-17.0000		1.416804		0.013078		4.454935		482.617909		6000.0		1.000000		482.617909		303237.775773
1		4.42228		6500.0		N4630.11		29.1600		33.2050		-17.0000		1.417006		0.013080		4.422280		479.080333		6000.0		1.000000		479.080333		301015.051136
1		4.4578		6500.0		N4630.12		30.2890		32.3490		-17.0000		1.416819		0.013078		4.457800		482.928333		6000.0		1.000000		482.928333		303432.820842
1		4.37934		6500.0		N4630.13		31.3370		31.3960		-17.0000		1.416514		0.013076		4.379340		474.428500		6000.0		1.000000		474.428500		298092.218051
1		4.24683		6500.0		N4630.14		32.2960		30.3540		-17.0000		1.416137		0.013072		4.246830		460.073250		6000.0		1.000000		460.073250		289072.548463
1		4.4694		6500.0		N4640.1		33.1730		29.2090		-17.0000		1.442274		0.013313		4.469400		484.185000		6000.0		1.000000		484.185000		304222.407796
1		4.49867		6500.0		N4640.2		33.9430		27.9900		-17.0000		1.441826		0.013309		4.498670		487.355917		6000.0		1.000000		487.355917		306214.753497
1		4.40511		6500.0		N4640.3		34.5990		26.7060		-17.0000		1.441871		0.013310		4.405110		477.220250		6000.0		1.000000		477.220250		299846.326309
1		4.39781		6500.0		N4640.4		35.1360		25.3680		-17.0000		1.441740		0.013308		4.397810		476.429417		6000.0		1.000000		476.429417		299349.431071
0.999996		4.37107		6500.0		N4640.5		35.5490		23.9860		-17.0000		1.442391		0.013314		4.371053		473.530689		6000.0		1.000000		473.530689		297528.106890
1		4.34751		6500.0		N4640.6		35.8350		22.5730		-17.0000		1.441654		0.013308		4.347510		470.980250		6000.0		1.000000		470.980250		295925.618677
1		4.34151		6500.0		N4640.7		35.9930		21.1390		-17.0000		1.442678		0.013317		4.341510		470.330250		6000.0		1.000000		470.330250		295517.211632
1		3.89395		6500.0		N4640.8		36.0190		19.6980		-17.0000		1.441235		0.013304		3.893950		421.844583		6000.0		1.000000		421.844583		265052.768791
1		4.27911		6500.0		N4640.9		35.9150		18.2590		-17.0000		1.442753		0.013318		4.279110		463.570250		6000.0		1.000000		463.570250		291269.778365
1		4.33162		6500.0		N4640.10		35.6810		16.8370		-17.0000		1.441125		0.013303		4.331620		469.258833		6000.0		1.000000		469.258833		294844.020686
1.00001		4.54111		6500.0		N4640.11		35.3180		15.4410		-17.0000		1.442423		0.013315		4.541155		491.958503		6000.0		1.000000		491.958503		309106.643697
1		4.44504		6500.0		N4640.12		34.8310		14.0840		-17.0000		1.441741		0.013308		4.445040		481.546000		6000.0		1.000000		481.546000		302564.275193
1		4.36438		6500.0		N4640.13		34.2230		12.7760		-17.0000		1.442404		0.013314		4.364380		472.807833		6000.0		1.000000		472.807833		297073.923152
1		4.41864		6500.0		N4640.14		33.4990		11.5290		-17.0000		1.441938		0.013310		4.418640		478.686000		6000.0		1.000000		478.686000		300767.284195
1		4.42026		6500.0		N4640.15		32.6640		10.3530		-17.0000		1.442290		0.013313		4.420260		478.861500		6000.0		1.000000		478.861500		300877.554097
1		4.62598		6500.0		N4650.1		31.5420		9.0480		-17.0000		1.721020		0.015886		4.625980		501.147833		6000.0		1.000000		501.147833		314880.470312
1		4.30666		6500.0		N4650.2		30.3070		7.8500		-17.0000		1.720590		0.015882		4.306660		466.554833		6000.0		1.000000		466.554833		293145.047379
1		4.61067		6500.0		N4650.3		28.9690		6.7680		-17.0000		1.720746		0.015884		4.610670		499.489250		6000.0		1.000000		499.489250		313838.351669
1		4.57402		6500.0		N4650.4		27.5380		5.8120		-17.0000		1.720958		0.015886		4.574020		495.518833		6000.0		1.000000		495.518833		311343.665303
1		5.84975		6500.0		N4650.5		26.0260		4.9900		-17.0000		1.720996		0.015886		5.849750		633.722917		6000.0		1.000000		633.722917		398179.851882
1		7.08469		6500.0		N4650.6		24.4470		4.3070		-17.0000		1.720387		0.015880		7.084690		767.508083		6000.0		1.000000		767.508083		482239.551234
1		7.78917		6500.0		N4650.7		22.8120		3.7700		-17.0000		1.720928		0.015885		7.789170		843.826750		6000.0		1.000000		843.826750		530191.983741
1		7.20344		6500.0		N4660		22.8152		-3.7646		-17.0000		7.534601		0.069550		7.203440		780.372667		6000.0		1.000000		780.372667		490322.607332
1		4.4555		6500.0		N4670.1		24.3960		-4.2860		-17.0000		1.664568		0.015365		4.455500		482.679167		6000.0		1.000000		482.679167		303276.264808
1.00001		4.49611		6500.0		N4670.2		25.9250		-4.9440		-17.0000		1.664574		0.015365		4.496155		487.083454		6000.0		1.000000		487.083454		306043.560229
1		4.43215		6500.0		N4670.3		27.3900		-5.7340		-17.0000		1.664429		0.015364		4.432150		480.149583		6000.0		1.000000		480.149583		301686.880725
1		4.64163		6500.0		N4670.4		28.7810		-6.6480		-17.0000		1.664415		0.015364		4.641630		502.843250		6000.0		1.000000		502.843250		315945.732021
1		4.61581		6500.0		N4670.5		30.0860		-7.6810		-17.0000		1.664366		0.015363		4.615810		500.046083		6000.0		1.000000		500.046083		314188.220371
1		4.59028		6500.0		N4670.6		31.2970		-8.8230		-17.0000		1.664537		0.015365		4.590280		497.280333		6000.0		1.000000		497.280333		312450.448395
1		4.33876		6500.0		N4670.7		32.4020		-10.0680		-17.0000		1.664647		0.015366		4.338760		470.032333		6000.0		1.000000		470.032333		295330.025070
1		4.51293		6500.0		N4670.8		33.3950		-11.4040		-17.0000		1.664616		0.015366		4.512930		488.900750		6000.0		1.000000		488.900750		307185.400907
1.00001		4.42897		6500.0		N4680.1		34.1120		-12.6050		-17.0000		1.398746		0.012912		4.429014		479.809881		6000.0		1.000000		479.809881		301473.439695
1		4.45885		6500.0		N4680.2		34.7220		-13.8640		-17.0000		1.398993		0.012914		4.458850		483.042083		6000.0		1.000000		483.042083		303504.292075
1		4.44954		6500.0		N4680.3		35.2180		-15.1720		-17.0000		1.398885		0.012913		4.449540		482.033500		6000.0		1.000000		482.033500		302870.580477
1		4.34059		6500.0		N4680.4		35.5970		-16.5190		-17.0000		1.399303		0.012917		4.340590		470.230583		6000.0		1.000000		470.230583		295454.589219
1		4.32832		6500.0		N4680.5		35.8560		-17.8940		-17.0000		1.399180		0.012916		4.328320		468.901333		6000.0		1.000000		468.901333		294619.396812
1		4.33144		6500.0		N4680.6		35.9930		-19.2860		-17.0000		1.398725		0.012911		4.331440		469.239333		6000.0		1.000000		469.239333		294831.768475
1		4.17277		6500.0		N4680.7		36.0070		-20.6850		-17.0000		1.399070		0.012914		4.172770		452.050083		6000.0		1.000000		452.050083		284031.444171
1		4.49104		6500.0		N4680.8		35.8980		-22.0800		-17.0000		1.399252		0.012916		4.491040		486.529333		6000.0		1.000000		486.529333		305695.395871
0.999996		4.34354		6500.0		N4680.9		35.6670		-23.4590		-17.0000		1.398214		0.012907		4.343523		470.548284		6000.0		1.000000		470.548284		295654.206728
1		4.41313		6500.0		N4680.10		35.3150		-24.8130		-17.0000		1.399007		0.012914		4.413130		478.089083		6000.0		1.000000		478.089083		300392.230392
1		4.33501		6500.0		N4680.11		34.8460		-26.1310		-17.0000		1.398959		0.012913		4.335010		469.626083		6000.0		1.000000		469.626083		295074.770667
1		4.45652		6500.0		N4680.12		34.2620		-27.4030		-17.0000		1.399657		0.012920		4.456520		482.789667		6000.0		1.000000		482.789667		303345.694006
1.00001		4.4262		6500.0		N4680.13		33.5690		-28.6180		-17.0000		1.398740		0.012911		4.426244		479.509795		6000.0		1.000000		479.509795		301284.889891
1		4.38578		6500.0		N4680.14		32.7720		-29.7670		-17.0000		1.398360		0.012908		4.385780		475.126167		6000.0		1.000000		475.126167		298530.574946
1		4.41754		6500.0		N4680.15		31.8760		-30.8420		-17.0000		1.399443		0.012918		4.417540		478.566833		6000.0		1.000000		478.566833		300692.409570
1		4.24005		6500.0		N4680.16		30.8900		-31.8340		-17.0000		1.398664		0.012911		4.240050		459.338750		6000.0		1.000000		459.338750		288611.048502
1		4.48114		6500.0		N4690.1		29.8150		-32.7390		-17.0000		1.405222		0.012971		4.481140		485.456833		6000.0		1.000000		485.456833		305021.524247
0.999996		4.44608		6500.0		N4690.2		28.6650		-33.5460		-17.0000		1.404902		0.012968		4.446062		481.656740		6000.0		1.000000		481.656740		302633.855207
1		4.49		6500.0		N4690.3		27.4480		-34.2470		-17.0000		1.404454		0.012964		4.490000		486.416667		6000.0		1.000000		486.416667		305624.605317
1		4.30345		6500.0		N4690.4		26.1740		-34.8390		-17.0000		1.404827		0.012968		4.303450		466.207083		6000.0		1.000000		466.207083		292926.549610
1		4.39191		6500.0		N4690.5		24.8520		-35.3150		-17.0000		1.405084		0.012970		4.391910		475.790250		6000.0		1.000000		475.790250		298947.830810
1		4.54964		6500.0		N4690.6		23.4930		-35.6730		-17.0000		1.405363		0.012973		4.549640		492.877667		6000.0		1.000000		492.877667		309684.171344
1		4.57111		6500.0		N4690.7		22.1090		-35.9100		-17.0000		1.404146		0.012961		4.571110		495.203583		6000.0		1.000000		495.203583		311145.587886
1		4.11405		6500.0		N4690.8		20.7080		-36.0230		-17.0000		1.405550		0.012974		4.114050		445.688750		6000.0		1.000000		445.688750		280034.500558
1		3.93749		6500.0		N4690.9		19.3040		-36.0120		-17.0000		1.404043		0.012960		3.937490		426.561417		6000.0		1.000000		426.561417		268016.442581
0.999996		4.46873		6500.0		N4690.10		17.9050		-35.8770		-17.0000		1.405498		0.012974		4.468712		484.110480		6000.0		1.000000		484.110480		304175.585635
1		4.12537		6500.0		N4690.11		16.5240		-35.6190		-17.0000		1.404893		0.012968		4.125370		446.915083		6000.0		1.000000		446.915083		280805.028516
1		4.39149		6500.0		N4690.12		15.1710		-35.2400		-17.0000		1.405080		0.012970		4.391490		475.744750		6000.0		1.000000		475.744750		298919.242317
1		4.50411		6500.0		N4690.13		13.8570		-34.7430		-17.0000		1.404851		0.012968		4.504110		487.945250		6000.0		1.000000		487.945250		306585.042551
1		4.4068		6500.0		N4690.14		12.5920		-34.1320		-17.0000		1.404830		0.012968		4.406800		477.403333		6000.0		1.000000		477.403333		299961.360960
1.00001		4.42221		6500.0		N4690.15		11.3860		-33.4110		-17.0000		1.405090		0.012970		4.422254		479.077541		6000.0		1.000000		479.077541		301013.296490
1		4.38339		6500.0		N4690.16		10.2490		-32.5870		-17.0000		1.404188		0.012962		4.383390		474.867250		6000.0		1.000000		474.867250		298367.892806
1		4.28511		6500.0		N4700		9.8375		-32.2282		-17.0000		0.545958		0.006824		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.58084		6500.0		N4710.1		8.4460		-30.9410		-17.0000		1.895562		0.017497		4.580840		496.257667		6000.0		1.000000		496.257667		311807.887978
1		4.58998		6500.0		N4710.2		7.1910		-29.5210		-17.0000		1.895106		0.017493		4.589980		497.247833		6000.0		1.000000		497.247833		312430.028043
