# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0		0		6500.0		N0		54.7270		-17.9730		-9.5000		0.033106		0.000306		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7100		-18.0020		-9.5000		0.033615		0.000310		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6110		-18.1010		-9.5000		0.140007		0.001750		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0179977		7.89777		6500.0		N0		54.5540		-18.1380		-9.5180		0.070299		0.000849		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0509949		7.93063		6500.0		N0		54.4360		-18.1650		-9.5510		0.125467		0.001513		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0750008		7.86534		6500.0		N0		54.3450		-18.1590		-9.5750		0.094303		0.001140		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.104		7.85553		6500.0		N0		54.2450		-18.1220		-9.6040		0.110499		0.001333		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.132		7.77595		6500.0		N0		54.1610		-18.0570		-9.6320		0.109841		0.001328		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.5		7.86885		6500.0		N0		54.1000		-17.9700		-9.6610		0.110141		0.001328		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.184998		7.85312		6500.0		N0		54.0700		-17.8830		-9.6850		0.095105		0.001150		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.213997		7.59742		6500.0		N0		54.0650		-17.7750		-9.7140		0.111937		0.001351		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.242996		7.84583		6500.0		N0		54.0930		-17.6700		-9.7430		0.112472		0.001358		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.272999		7.80927		6500.0		N0		54.1520		-17.5780		-9.7730		0.113336		0.001366		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.301998		7.79074		6500.0		N0		54.2360		-17.5090		-9.8020		0.112508		0.001359		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.326		7.7996		6500.0		N0		54.3200		-17.4730		-9.8260		0.094488		0.001142		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.358997		7.88979		6500.0		N0		54.4420		-17.4610		-9.8590		0.126953		0.001532		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.391998		7.87137		6500.0		N0		54.5610		-17.4910		-9.8920		0.127083		0.001534		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.424999		7.89737		6500.0		N0		54.6620		-17.5600		-9.9250		0.126693		0.001529		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.457001		7.8962		6500.0		N0		54.7340		-17.6590		-9.9570		0.126527		0.001530		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.481998		7.87463		6500.0		N0		54.7620		-17.7460		-9.9820		0.094752		0.001142		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.314159		7.92888		6500.0		N0		54.7660		-17.7670		-9.9880		0.022204		0.000267		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.266766		7.5		6500.0		N0		54.7660		-17.8130		-10.0000		0.047539		0.000575		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.355389		1.22839		6500.0		N0		54.7650		-17.8440		-10.0000		0.031016		0.000286		0.436556		47.293598		10000.0		0.600000		28.376159		29715.444313
0.40934		0		6500.0		N0		54.7610		-17.8740		-10.0000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.468773		3.64217		6500.0		N0		54.7540		-17.9040		-10.0000		0.030806		0.000284		1.707351		184.963020		10000.0		0.600000		110.977812		116215.693206
0.496696		0		6500.0		N0		54.7450		-17.9330		-10.0000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.467041		0		6500.0		N0		54.7330		-17.9610		-10.0000		0.030463		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.286945		0		6500.0		N0		54.7190		-17.9880		-10.0000		0.030414		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.367752		0.255497		6500.0		N0		54.7030		-18.0140		-10.0000		0.030529		0.000282		0.093960		10.178949		10000.0		0.600000		6.107370		6395.622519
0.387951		2.34234		6500.0		N0		54.6840		-18.0380		-10.0000		0.030610		0.000283		0.908713		98.443924		10000.0		0.600000		59.066354		61854.141735
0.450962		3.45238		6500.0		N0		54.6630		-18.0600		-10.0000		0.030414		0.000281		1.556892		168.663321		10000.0		0.600000		101.197992		105974.289745
0.417263		1.87415		6500.0		N0		54.6410		-18.0810		-10.0000		0.030414		0.000281		0.782013		84.718124		10000.0		0.600000		50.830874		53229.967138
0.284481		0		6500.0		N0		54.6170		-18.1000		-10.0000		0.030610		0.000283		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.214592		3.2232		6500.0		N0		54.5910		-18.1160		-10.0000		0.030529		0.000282		0.691673		74.931235		10000.0		0.600000		44.958741		47080.683204
0.362671		1.85442		6500.0		N0		54.5640		-18.1300		-10.0000		0.030414		0.000281		0.672544		72.858972		10000.0		0.600000		43.715383		45778.642162
0.151539		1.10297		6500.0		N0		54.5360		-18.1420		-10.0000		0.030463		0.000281		0.167143		18.107155		10000.0		0.600000		10.864293		11377.061134
0.335468		0		6500.0		N0		54.5070		-18.1510		-10.0000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.295013		3.12603		6500.0		N0		54.4770		-18.1580		-10.0000		0.030806		0.000284		0.922219		99.907111		10000.0		0.600000		59.944267		62773.489344
0		0		6500.0		N0		54.4470		-18.1620		-10.0000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.391209		2.78565		6500.0		N0		54.4160		-18.1630		-10.0000		0.031016		0.000286		1.089771		118.058563		10000.0		0.600000		70.835138		74178.382848
0.109642		1.52824		6500.0		N0		54.3850		-18.1620		-10.0000		0.031016		0.000286		0.167559		18.152256		10000.0		0.600000		10.891354		11405.399086
0.00780106		0		6500.0		N0		54.3550		-18.1580		-10.0000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.283134		0		6500.0		N0		54.3250		-18.1510		-10.0000		0.030806		0.000284		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.255508		0		6500.0		N0		54.2960		-18.1420		-10.0000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.210308		3.34831		6500.0		N0		54.2680		-18.1300		-10.0000		0.030463		0.000281		0.704176		76.285774		10000.0		0.600000		45.771465		47931.765713
0.232307		1.06531		6500.0		N0		54.2410		-18.1160		-10.0000		0.030414		0.000281		0.247479		26.810222		10000.0		0.600000		16.086133		16845.359150
0		0		6500.0		N0		54.2150		-18.1000		-10.0000		0.030529		0.000282		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.184269		0		6500.0		N0		54.1910		-18.0810		-10.0000		0.030610		0.000283		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.268795		4.28095		6500.0		N0		54.1690		-18.0600		-10.0000		0.030414		0.000281		1.150698		124.658945		10000.0		0.600000		74.795367		78325.525259
0		0		6500.0		N0		54.1480		-18.0380		-10.0000		0.030414		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.194176		2.52855		6500.0		N0		54.1290		-18.0140		-10.0000		0.030610		0.000283		0.490984		53.189904		10000.0		0.600000		31.913942		33420.202029
0		0		6500.0		N0		54.1130		-17.9880		-10.0000		0.030529		0.000282		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.0990		-17.9610		-10.0000		0.030414		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.176426		1.9696		6500.0		N0		54.0870		-17.9330		-10.0000		0.030463		0.000281		0.347489		37.644604		10000.0		0.600000		22.586762		23652.802090
0.216633		0		6500.0		N0		54.0780		-17.9040		-10.0000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.145061		0		6500.0		N0		54.0710		-17.8740		-10.0000		0.030806		0.000284		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.132492		0		6500.0		N0		54.0670		-17.8440		-10.0000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.174324		2.44711		6500.0		N0		54.0660		-17.8130		-10.0000		0.031016		0.000286		0.426590		46.213917		10000.0		0.600000		27.728350		29037.060466
0.132366		0		6500.0		N0		54.0670		-17.7810		-10.0000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0824661		0		6500.0		N0		54.0720		-17.7490		-10.0000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.0790		-17.7170		-10.0000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.0900		-17.6870		-10.0000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.149632		0		6500.0		N0		54.1030		-17.6570		-10.0000		0.032696		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.127666		0		6500.0		N0		54.1180		-17.6290		-10.0000		0.031765		0.000293		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.1370		-17.6020		-10.0000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0895042		1.59297		6500.0		N0		54.1570		-17.5770		-10.0000		0.032016		0.000296		0.142578		15.445896		10000.0		0.600000		9.267538		9704.942948
0.115509		0		6500.0		N0		54.1800		-17.5540		-10.0000		0.032527		0.000300		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0639725		0		6500.0		N0		54.2050		-17.5340		-10.0000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.2320		-17.5150		-10.0000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0695381		0.689443		6500.0		N0		54.2600		-17.5000		-10.0000		0.031765		0.000293		0.047943		5.193777		10000.0		0.600000		3.116266		3263.346290
0		0		6500.0		N0		54.2900		-17.4870		-10.0000		0.032696		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0176353		0		6500.0		N0		54.3200		-17.4760		-10.0000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.3520		-17.4690		-10.0000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0966759		0		6500.0		N0		54.3840		-17.4640		-10.0000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.4160		-17.4630		-10.0000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.4480		-17.4640		-10.0000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.4800		-17.4690		-10.0000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.5120		-17.4760		-10.0000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0995636		0		6500.0		N0		54.5420		-17.4870		-10.0000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0554085		0.155984		6500.0		N0		54.5720		-17.5000		-10.0000		0.032696		0.000302		0.008643		0.936308		10000.0		0.600000		0.561785		588.299421
0		0		6500.0		N0		54.6000		-17.5150		-10.0000		0.031765		0.000293		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6270		-17.5340		-10.0000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0417213		0		6500.0		N0		54.6520		-17.5540		-10.0000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6750		-17.5770		-10.0000		0.032527		0.000300		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6950		-17.6020		-10.0000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7140		-17.6290		-10.0000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7290		-17.6570		-10.0000		0.031765		0.000293		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7420		-17.6870		-10.0000		0.032696		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7530		-17.7170		-10.0000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7600		-17.7490		-10.0000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7650		-17.7810		-10.0000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7660		-17.8130		-10.0000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7640		-17.8460		-10.0000		0.033061		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7600		-17.8790		-10.0000		0.033242		0.000307		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7520		-17.9120		-10.0000		0.033956		0.000313		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7410		-17.9430		-10.0000		0.032894		0.000304		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7270		-17.9730		-10.0000		0.033106		0.000306		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7100		-18.0020		-10.0000		0.033615		0.000310		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6110		-18.1010		-10.0000		0.140007		0.001750		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0179977		7.89777		6500.0		N0		54.5540		-18.1380		-10.0180		0.070299		0.000849		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0509949		7.93063		6500.0		N0		54.4360		-18.1650		-10.0510		0.125467		0.001513		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0750008		7.86534		6500.0		N0		54.3450		-18.1590		-10.0750		0.094303		0.001140		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.104		7.85553		6500.0		N0		54.2450		-18.1220		-10.1040		0.110499		0.001333		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.132		7.77595		6500.0		N0		54.1610		-18.0570		-10.1320		0.109841		0.001328		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.5		7.86885		6500.0		N0		54.1000		-17.9700		-10.1610		0.110141		0.001328		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.184998		7.85312		6500.0		N0		54.0700		-17.8830		-10.1850		0.095105		0.001150		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.213997		7.59742		6500.0		N0		54.0650		-17.7750		-10.2140		0.111937		0.001351		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.242996		7.84583		6500.0		N0		54.0930		-17.6700		-10.2430		0.112472		0.001358		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.272999		7.80927		6500.0		N0		54.1520		-17.5780		-10.2730		0.113336		0.001366		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.301998		7.79074		6500.0		N0		54.2360		-17.5090		-10.3020		0.112508		0.001359		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.326		7.7996		6500.0		N0		54.3200		-17.4730		-10.3260		0.094488		0.001142		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.358997		7.88979		6500.0		N0		54.4420		-17.4610		-10.3590		0.126953		0.001532		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.391998		7.87137		6500.0		N0		54.5610		-17.4910		-10.3920		0.127083		0.001534		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.424999		7.89737		6500.0		N0		54.6620		-17.5600		-10.4250		0.126693		0.001529		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.457001		7.8962		6500.0		N0		54.7340		-17.6590		-10.4570		0.126527		0.001530		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.481998		7.87463		6500.0		N0		54.7620		-17.7460		-10.4820		0.094752		0.001142		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.314159		7.92888		6500.0		N0		54.7660		-17.7670		-10.4880		0.022204		0.000267		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.266766		7.5		6500.0		N0		54.7660		-17.8130		-10.5000		0.047539		0.000575		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.355389		1.22839		6500.0		N0		54.7650		-17.8440		-10.5000		0.031016		0.000286		0.436556		47.293598		10000.0		0.600000		28.376159		29715.444313
0.40934		0		6500.0		N0		54.7610		-17.8740		-10.5000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.468773		3.64217		6500.0		N0		54.7540		-17.9040		-10.5000		0.030806		0.000284		1.707351		184.963020		10000.0		0.600000		110.977812		116215.693206
0.496696		0		6500.0		N0		54.7450		-17.9330		-10.5000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.467041		0		6500.0		N0		54.7330		-17.9610		-10.5000		0.030463		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.286945		0		6500.0		N0		54.7190		-17.9880		-10.5000		0.030414		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.367752		0.255497		6500.0		N0		54.7030		-18.0140		-10.5000		0.030529		0.000282		0.093960		10.178949		10000.0		0.600000		6.107370		6395.622519
0.387947		2.34234		6500.0		N0		54.6840		-18.0380		-10.5000		0.030610		0.000283		0.908704		98.442909		10000.0		0.600000		59.065745		61853.503983
0.450958		3.45238		6500.0		N0		54.6630		-18.0600		-10.5000		0.030414		0.000281		1.556878		168.661825		10000.0		0.600000		101.197095		105973.349761
0.417267		1.87415		6500.0		N0		54.6410		-18.0810		-10.5000		0.030414		0.000281		0.782021		84.718936		10000.0		0.600000		50.831362		53230.477416
0.284481		0		6500.0		N0		54.6170		-18.1000		-10.5000		0.030610		0.000283		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.214596		3.2232		6500.0		N0		54.5910		-18.1160		-10.5000		0.030529		0.000282		0.691686		74.932631		10000.0		0.600000		44.959579		47081.560789
0.362671		1.85442		6500.0		N0		54.5640		-18.1300		-10.5000		0.030414		0.000281		0.672544		72.858972		10000.0		0.600000		43.715383		45778.642162
0.151543		1.10297		6500.0		N0		54.5360		-18.1420		-10.5000		0.030463		0.000281		0.167147		18.107633		10000.0		0.600000		10.864580		11377.361441
0.335468		0		6500.0		N0		54.5070		-18.1510		-10.5000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.295017		3.12603		6500.0		N0		54.4770		-18.1580		-10.5000		0.030806		0.000284		0.922232		99.908466		10000.0		0.600000		59.945080		62774.340472
0		0		6500.0		N0		54.4470		-18.1620		-10.5000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.391209		2.78565		6500.0		N0		54.4160		-18.1630		-10.5000		0.031016		0.000286		1.089771		118.058563		10000.0		0.600000		70.835138		74178.382848
0.109642		1.52824		6500.0		N0		54.3850		-18.1620		-10.5000		0.031016		0.000286		0.167559		18.152256		10000.0		0.600000		10.891354		11405.399086
0.00780487		0		6500.0		N0		54.3550		-18.1580		-10.5000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.283134		0		6500.0		N0		54.3250		-18.1510		-10.5000		0.030806		0.000284		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.255508		0		6500.0		N0		54.2960		-18.1420		-10.5000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.210308		3.34831		6500.0		N0		54.2680		-18.1300		-10.5000		0.030463		0.000281		0.704176		76.285774		10000.0		0.600000		45.771465		47931.765713
0.232307		1.06531		6500.0		N0		54.2410		-18.1160		-10.5000		0.030414		0.000281		0.247479		26.810222		10000.0		0.600000		16.086133		16845.359150
0		0		6500.0		N0		54.2150		-18.1000		-10.5000		0.030529		0.000282		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.184273		0		6500.0		N0		54.1910		-18.0810		-10.5000		0.030610		0.000283		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.268791		4.28095		6500.0		N0		54.1690		-18.0600		-10.5000		0.030414		0.000281		1.150681		124.657090		10000.0		0.600000		74.794254		78324.359679
0		0		6500.0		N0		54.1480		-18.0380		-10.5000		0.030414		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.194176		2.52855		6500.0		N0		54.1290		-18.0140		-10.5000		0.030610		0.000283		0.490984		53.189904		10000.0		0.600000		31.913942		33420.202029
0		0		6500.0		N0		54.1130		-17.9880		-10.5000		0.030529		0.000282		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.0990		-17.9610		-10.5000		0.030414		0.000281		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.176426		1.9696		6500.0		N0		54.0870		-17.9330		-10.5000		0.030463		0.000281		0.347489		37.644604		10000.0		0.600000		22.586762		23652.802090
0.216633		0		6500.0		N0		54.0780		-17.9040		-10.5000		0.030364		0.000280		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.145061		0		6500.0		N0		54.0710		-17.8740		-10.5000		0.030806		0.000284		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.132492		0		6500.0		N0		54.0670		-17.8440		-10.5000		0.030265		0.000279		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.174328		2.44711		6500.0		N0		54.0660		-17.8130		-10.5000		0.031016		0.000286		0.426600		46.214977		10000.0		0.600000		27.728986		29037.726744
0.132366		0		6500.0		N0		54.0670		-17.7810		-10.5000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0824661		0		6500.0		N0		54.0720		-17.7490		-10.5000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.0790		-17.7170		-10.5000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.0900		-17.6870		-10.5000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.149632		0		6500.0		N0		54.1030		-17.6570		-10.5000		0.032696		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.127663		0		6500.0		N0		54.1180		-17.6290		-10.5000		0.031765		0.000293		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.1370		-17.6020		-10.5000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0895042		1.59297		6500.0		N0		54.1570		-17.5770		-10.5000		0.032016		0.000296		0.142578		15.445896		10000.0		0.600000		9.267538		9704.942948
0.115513		0		6500.0		N0		54.1800		-17.5540		-10.5000		0.032527		0.000300		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0639725		0		6500.0		N0		54.2050		-17.5340		-10.5000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.2320		-17.5150		-10.5000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0695381		0.689443		6500.0		N0		54.2600		-17.5000		-10.5000		0.031765		0.000293		0.047943		5.193777		10000.0		0.600000		3.116266		3263.346290
0		0		6500.0		N0		54.2900		-17.4870		-10.5000		0.032696		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0176315		0		6500.0		N0		54.3200		-17.4760		-10.5000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.3520		-17.4690		-10.5000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0966759		0		6500.0		N0		54.3840		-17.4640		-10.5000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.4160		-17.4630		-10.5000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.4480		-17.4640		-10.5000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.4800		-17.4690		-10.5000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.5120		-17.4760		-10.5000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0995636		0		6500.0		N0		54.5420		-17.4870		-10.5000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0554085		0.155984		6500.0		N0		54.5720		-17.5000		-10.5000		0.032696		0.000302		0.008643		0.936308		10000.0		0.600000		0.561785		588.299421
0		0		6500.0		N0		54.6000		-17.5150		-10.5000		0.031765		0.000293		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6270		-17.5340		-10.5000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0417213		0		6500.0		N0		54.6520		-17.5540		-10.5000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6750		-17.5770		-10.5000		0.032527		0.000300		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.6950		-17.6020		-10.5000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7140		-17.6290		-10.5000		0.033015		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7290		-17.6570		-10.5000		0.031765		0.000293		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7420		-17.6870		-10.5000		0.032696		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7530		-17.7170		-10.5000		0.031953		0.000295		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7600		-17.7490		-10.5000		0.032757		0.000302		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7650		-17.7810		-10.5000		0.032388		0.000299		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7660		-17.8130		-10.5000		0.032016		0.000296		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7640		-17.8460		-10.5000		0.033061		0.000305		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7600		-17.8790		-10.5000		0.033242		0.000307		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		54.7520		-17.9120		-10.5000		0.033956		0.000313		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
